date,var,仓库编号,仓库简称,仓单数量(完税),仓单数量(保税),当日增减,有效预报,升贴水
2019-12-03,MA,,,0,,,,
2019-12-04,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-04,MA,0803,南通千红,0,0,0,,0
2019-12-04,MA,0806,江阴华西,0,0,0,,0
2019-12-04,MA,0807,江苏海企,0,0,0,,0
2019-12-04,MA,小计,,0,0,0,30,
2019-12-04,MA,0809,中原大化,0,0,0,,-200
2019-12-04,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-04,MA,0811,新能凤凰,0,0,0,,-200
2019-12-04,MA,0812,江阴澄利,0,0,0,,0
2019-12-04,MA,小计,,0,0,0,110,
2019-12-04,MA,0814,泉州振戎,0,0,0,,0
2019-12-04,MA,0815,东莞百安,0,0,0,,0
2019-12-04,MA,0817,广州碧辟,0,0,0,,0
2019-12-04,MA,0818,定州天鹭,0,0,0,,-260
2019-12-04,MA,0819,内蒙博源,0,0,0,,-600
2019-12-04,MA,0820,新能能源,0,0,0,,-600
2019-12-04,MA,0821,南通阳鸿,0,0,0,,0
2019-12-04,MA,0822,常州新润,0,0,0,,0
2019-12-04,MA,0823,常州建滔,0,0,0,,0
2019-12-04,MA,小计,,0,0,0,283,
2019-12-04,MA,0825,长江国际,0,0,0,,0
2019-12-04,MA,0826,广州中石油,0,0,0,,0
2019-12-04,MA,小计,,0,0,0,297,
2019-12-04,MA,0827,中石化江阴,0,0,0,,0
2019-12-04,MA,0828,长江石化,0,0,0,,0
2019-12-04,MA,0829,扬州石化,0,0,0,,0
2019-12-04,MA,小计,,0,0,0,100,
2019-12-04,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-04,MA,0831,京唐港,0,0,0,,-200
2019-12-04,MA,总计,,0,0,0,820,
2019-12-04,MA,,,0,,,,
2019-12-05,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-05,MA,0803,南通千红,0,0,0,,0
2019-12-05,MA,0806,江阴华西,0,0,0,,0
2019-12-05,MA,0807,江苏海企,0,0,0,,0
2019-12-05,MA,小计,,0,0,0,30,
2019-12-05,MA,0809,中原大化,0,0,0,,-200
2019-12-05,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-05,MA,0811,新能凤凰,0,0,0,,-200
2019-12-05,MA,0812,江阴澄利,0,0,0,,0
2019-12-05,MA,小计,,0,0,0,110,
2019-12-05,MA,0814,泉州振戎,0,0,0,,0
2019-12-05,MA,0815,东莞百安,0,0,0,,0
2019-12-05,MA,0817,广州碧辟,0,0,0,,0
2019-12-05,MA,0818,定州天鹭,0,0,0,,-260
2019-12-05,MA,0819,内蒙博源,0,0,0,,-600
2019-12-05,MA,0820,新能能源,0,0,0,,-600
2019-12-05,MA,0821,南通阳鸿,0,0,0,,0
2019-12-05,MA,0822,常州新润,0,0,0,,0
2019-12-05,MA,0823,常州建滔,0,0,0,,0
2019-12-05,MA,小计,,0,0,0,283,
2019-12-05,MA,0825,长江国际,0,0,0,,0
2019-12-05,MA,0826,广州中石油,0,0,0,,0
2019-12-05,MA,小计,,0,0,0,297,
2019-12-05,MA,0827,中石化江阴,0,0,0,,0
2019-12-05,MA,0828,长江石化,0,0,0,,0
2019-12-05,MA,0829,扬州石化,0,0,0,,0
2019-12-05,MA,小计,,0,0,0,100,
2019-12-05,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-05,MA,0831,京唐港,0,0,0,,-200
2019-12-05,MA,总计,,0,0,0,820,
2019-12-05,MA,,,0,,,,
2019-12-06,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-06,MA,0803,南通千红,0,0,0,,0
2019-12-06,MA,0806,江阴华西,0,0,0,,0
2019-12-06,MA,0807,江苏海企,0,0,0,,0
2019-12-06,MA,小计,,0,0,0,30,
2019-12-06,MA,0809,中原大化,0,0,0,,-200
2019-12-06,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-06,MA,0811,新能凤凰,0,0,0,,-200
2019-12-06,MA,0812,江阴澄利,0,0,0,,0
2019-12-06,MA,小计,,0,0,0,110,
2019-12-06,MA,0814,泉州振戎,0,0,0,,0
2019-12-06,MA,0815,东莞百安,0,0,0,,0
2019-12-06,MA,0817,广州碧辟,0,0,0,,0
2019-12-06,MA,0818,定州天鹭,0,0,0,,-260
2019-12-06,MA,0819,内蒙博源,0,0,0,,-600
2019-12-06,MA,0820,新能能源,0,0,0,,-600
2019-12-06,MA,0821,南通阳鸿,0,0,0,,0
2019-12-06,MA,0822,常州新润,0,0,0,,0
2019-12-06,MA,0823,常州建滔,0,0,0,,0
2019-12-06,MA,小计,,0,0,0,283,
2019-12-06,MA,0825,长江国际,0,0,0,,0
2019-12-06,MA,0826,广州中石油,0,0,0,,0
2019-12-06,MA,小计,,0,0,0,297,
2019-12-06,MA,0827,中石化江阴,0,0,0,,0
2019-12-06,MA,0828,长江石化,0,0,0,,0
2019-12-06,MA,0829,扬州石化,0,0,0,,0
2019-12-06,MA,小计,,0,0,0,100,
2019-12-06,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-06,MA,0831,京唐港,0,0,0,,-200
2019-12-06,MA,总计,,0,0,0,820,
2019-12-06,MA,,,0,,,,
2019-12-09,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-09,MA,0803,南通千红,0,0,0,,0
2019-12-09,MA,0806,江阴华西,0,0,0,,0
2019-12-09,MA,0807,江苏海企,0,0,0,,0
2019-12-09,MA,小计,,0,0,0,30,
2019-12-09,MA,0809,中原大化,0,0,0,,-200
2019-12-09,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-09,MA,0811,新能凤凰,0,0,0,,-200
2019-12-09,MA,0812,江阴澄利,0,0,0,,0
2019-12-09,MA,小计,,0,0,0,110,
2019-12-09,MA,0814,泉州振戎,0,0,0,,0
2019-12-09,MA,0815,东莞百安,0,0,0,,0
2019-12-09,MA,0817,广州碧辟,0,0,0,,0
2019-12-09,MA,0818,定州天鹭,0,0,0,,-260
2019-12-09,MA,0819,内蒙博源,0,0,0,,-600
2019-12-09,MA,0820,新能能源,0,0,0,,-600
2019-12-09,MA,0821,南通阳鸿,0,0,0,,0
2019-12-09,MA,0822,常州新润,0,0,0,,0
2019-12-09,MA,0823,常州建滔,0,0,0,,0
2019-12-09,MA,小计,,0,0,0,283,
2019-12-09,MA,0825,长江国际,0,0,0,,0
2019-12-09,MA,0826,广州中石油,0,0,0,,0
2019-12-09,MA,小计,,0,0,0,297,
2019-12-09,MA,0827,中石化江阴,0,0,0,,0
2019-12-09,MA,0828,长江石化,0,0,0,,0
2019-12-09,MA,0829,扬州石化,0,0,0,,0
2019-12-09,MA,小计,,0,0,0,100,
2019-12-09,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-09,MA,0831,京唐港,0,0,0,,-200
2019-12-09,MA,总计,,0,0,0,820,
2019-12-09,MA,,,0,,,,
2019-12-10,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-10,MA,0803,南通千红,0,0,0,,0
2019-12-10,MA,0806,江阴华西,0,0,0,,0
2019-12-10,MA,0807,江苏海企,0,0,0,,0
2019-12-10,MA,小计,,0,0,0,30,
2019-12-10,MA,0809,中原大化,0,0,0,,-200
2019-12-10,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-10,MA,0811,新能凤凰,0,0,0,,-200
2019-12-10,MA,0812,江阴澄利,0,0,0,,0
2019-12-10,MA,小计,,0,0,0,110,
2019-12-10,MA,0814,泉州振戎,0,0,0,,0
2019-12-10,MA,0815,东莞百安,0,0,0,,0
2019-12-10,MA,0817,广州碧辟,0,0,0,,0
2019-12-10,MA,0818,定州天鹭,0,0,0,,-260
2019-12-10,MA,0819,内蒙博源,0,0,0,,-600
2019-12-10,MA,0820,新能能源,0,0,0,,-600
2019-12-10,MA,0821,南通阳鸿,0,0,0,,0
2019-12-10,MA,0822,常州新润,0,0,0,,0
2019-12-10,MA,0823,常州建滔,0,0,0,,0
2019-12-10,MA,小计,,0,0,0,283,
2019-12-10,MA,0825,长江国际,0,0,0,,0
2019-12-10,MA,0826,广州中石油,0,0,0,,0
2019-12-10,MA,小计,,0,0,0,297,
2019-12-10,MA,0827,中石化江阴,0,0,0,,0
2019-12-10,MA,0828,长江石化,0,0,0,,0
2019-12-10,MA,0829,扬州石化,0,0,0,,0
2019-12-10,MA,小计,,0,0,0,100,
2019-12-10,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-10,MA,0831,京唐港,0,0,0,,-200
2019-12-10,MA,总计,,0,0,0,820,
2019-12-10,MA,,,0,,,,
2019-12-11,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-11,MA,0803,南通千红,0,0,0,,0
2019-12-11,MA,0806,江阴华西,0,0,0,,0
2019-12-11,MA,0807,江苏海企,0,0,0,,0
2019-12-11,MA,小计,,0,0,0,30,
2019-12-11,MA,0809,中原大化,0,0,0,,-200
2019-12-11,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-11,MA,0811,新能凤凰,0,0,0,,-200
2019-12-11,MA,0812,江阴澄利,0,0,0,,0
2019-12-11,MA,小计,,0,0,0,110,
2019-12-11,MA,0814,泉州振戎,0,0,0,,0
2019-12-11,MA,0815,东莞百安,0,0,0,,0
2019-12-11,MA,0817,广州碧辟,0,0,0,,0
2019-12-11,MA,0818,定州天鹭,0,0,0,,-260
2019-12-11,MA,0819,内蒙博源,0,0,0,,-600
2019-12-11,MA,0820,新能能源,0,0,0,,-600
2019-12-11,MA,0821,南通阳鸿,0,0,0,,0
2019-12-11,MA,0822,常州新润,0,0,0,,0
2019-12-11,MA,0823,常州建滔,0,0,0,,0
2019-12-11,MA,小计,,0,0,0,283,
2019-12-11,MA,0825,长江国际,0,0,0,,0
2019-12-11,MA,0826,广州中石油,0,0,0,,0
2019-12-11,MA,小计,,0,0,0,297,
2019-12-11,MA,0827,中石化江阴,0,0,0,,0
2019-12-11,MA,0828,长江石化,0,0,0,,0
2019-12-11,MA,0829,扬州石化,0,0,0,,0
2019-12-11,MA,小计,,0,0,0,100,
2019-12-11,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-11,MA,0831,京唐港,0,0,0,,-200
2019-12-11,MA,总计,,0,0,0,820,
2019-12-11,MA,,,0,,,,
2019-12-12,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-12,MA,0803,南通千红,0,0,0,,0
2019-12-12,MA,0806,江阴华西,0,0,0,,0
2019-12-12,MA,0807,江苏海企,0,0,0,,0
2019-12-12,MA,小计,,0,0,0,30,
2019-12-12,MA,0809,中原大化,0,0,0,,-200
2019-12-12,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-12,MA,0811,新能凤凰,0,0,0,,-200
2019-12-12,MA,0812,江阴澄利,0,0,0,,0
2019-12-12,MA,小计,,0,0,0,110,
2019-12-12,MA,0814,泉州振戎,0,0,0,,0
2019-12-12,MA,0815,东莞百安,0,0,0,,0
2019-12-12,MA,0817,广州碧辟,0,0,0,,0
2019-12-12,MA,0818,定州天鹭,0,0,0,,-260
2019-12-12,MA,0819,内蒙博源,0,0,0,,-600
2019-12-12,MA,0820,新能能源,0,0,0,,-600
2019-12-12,MA,0821,南通阳鸿,0,0,0,,0
2019-12-12,MA,0822,常州新润,0,0,0,,0
2019-12-12,MA,0823,常州建滔,0,0,0,,0
2019-12-12,MA,小计,,0,0,0,283,
2019-12-12,MA,0825,长江国际,0,0,0,,0
2019-12-12,MA,0826,广州中石油,0,0,0,,0
2019-12-12,MA,小计,,0,0,0,297,
2019-12-12,MA,0827,中石化江阴,0,0,0,,0
2019-12-12,MA,0828,长江石化,0,0,0,,0
2019-12-12,MA,0829,扬州石化,0,0,0,,0
2019-12-12,MA,小计,,0,0,0,100,
2019-12-12,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-12,MA,0831,京唐港,0,0,0,,-200
2019-12-12,MA,总计,,0,0,0,820,
2019-12-12,MA,,,0,,,,
2019-12-13,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-13,MA,0803,南通千红,0,0,0,,0
2019-12-13,MA,0806,江阴华西,0,0,0,,0
2019-12-13,MA,0807,江苏海企,0,0,0,,0
2019-12-13,MA,小计,,0,0,0,30,
2019-12-13,MA,0809,中原大化,0,0,0,,-200
2019-12-13,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-13,MA,0811,新能凤凰,0,0,0,,-200
2019-12-13,MA,0812,江阴澄利,0,0,0,,0
2019-12-13,MA,小计,,0,0,0,110,
2019-12-13,MA,0814,泉州振戎,0,0,0,,0
2019-12-13,MA,0815,东莞百安,0,0,0,,0
2019-12-13,MA,0817,广州碧辟,0,0,0,,0
2019-12-13,MA,0818,定州天鹭,0,0,0,,-260
2019-12-13,MA,0819,内蒙博源,0,0,0,,-600
2019-12-13,MA,0820,新能能源,0,0,0,,-600
2019-12-13,MA,0821,南通阳鸿,0,0,0,,0
2019-12-13,MA,0822,常州新润,0,0,0,,0
2019-12-13,MA,0823,常州建滔,0,0,0,,0
2019-12-13,MA,小计,,0,0,0,283,
2019-12-13,MA,0825,长江国际,0,0,0,,0
2019-12-13,MA,0826,广州中石油,0,0,0,,0
2019-12-13,MA,小计,,0,0,0,297,
2019-12-13,MA,0827,中石化江阴,0,0,0,,0
2019-12-13,MA,0828,长江石化,0,0,0,,0
2019-12-13,MA,0829,扬州石化,0,0,0,,0
2019-12-13,MA,小计,,0,0,0,100,
2019-12-13,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-13,MA,0831,京唐港,0,0,0,,-200
2019-12-13,MA,总计,,0,0,0,820,
2019-12-13,MA,,,0,,,,
2019-12-16,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-16,MA,0803,南通千红,0,0,0,,0
2019-12-16,MA,0806,江阴华西,0,0,0,,0
2019-12-16,MA,0807,江苏海企,0,0,0,,0
2019-12-16,MA,小计,,0,0,0,30,
2019-12-16,MA,0809,中原大化,0,0,0,,-200
2019-12-16,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-16,MA,0811,新能凤凰,0,0,0,,-200
2019-12-16,MA,0812,江阴澄利,0,0,0,,0
2019-12-16,MA,小计,,0,0,0,110,
2019-12-16,MA,0814,泉州振戎,0,0,0,,0
2019-12-16,MA,0815,东莞百安,0,0,0,,0
2019-12-16,MA,0817,广州碧辟,0,0,0,,0
2019-12-16,MA,0818,定州天鹭,0,0,0,,-260
2019-12-16,MA,0819,内蒙博源,0,0,0,,-600
2019-12-16,MA,0820,新能能源,0,0,0,,-600
2019-12-16,MA,0821,南通阳鸿,0,0,0,,0
2019-12-16,MA,0822,常州新润,0,0,0,,0
2019-12-16,MA,0823,常州建滔,0,0,0,,0
2019-12-16,MA,小计,,0,0,0,283,
2019-12-16,MA,0825,长江国际,0,0,0,,0
2019-12-16,MA,0826,广州中石油,0,0,0,,0
2019-12-16,MA,小计,,0,0,0,297,
2019-12-16,MA,0827,中石化江阴,0,0,0,,0
2019-12-16,MA,0828,长江石化,0,0,0,,0
2019-12-16,MA,0829,扬州石化,0,0,0,,0
2019-12-16,MA,小计,,0,0,0,100,
2019-12-16,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-16,MA,0831,京唐港,0,0,0,,-200
2019-12-16,MA,总计,,0,0,0,820,
2019-12-16,MA,,,0,,,,
2019-12-17,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-17,MA,0803,南通千红,0,0,0,,0
2019-12-17,MA,0806,江阴华西,0,0,0,,0
2019-12-17,MA,0807,江苏海企,0,0,0,,0
2019-12-17,MA,小计,,0,0,0,30,
2019-12-17,MA,0809,中原大化,0,0,0,,-200
2019-12-17,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-17,MA,0811,新能凤凰,0,0,0,,-200
2019-12-17,MA,0812,江阴澄利,0,0,0,,0
2019-12-17,MA,小计,,0,0,0,110,
2019-12-17,MA,0814,泉州振戎,0,0,0,,0
2019-12-17,MA,0815,东莞百安,0,0,0,,0
2019-12-17,MA,0817,广州碧辟,0,0,0,,0
2019-12-17,MA,0818,定州天鹭,0,0,0,,-260
2019-12-17,MA,0819,内蒙博源,0,0,0,,-600
2019-12-17,MA,0820,新能能源,0,0,0,,-600
2019-12-17,MA,0821,南通阳鸿,0,0,0,,0
2019-12-17,MA,0822,常州新润,0,0,0,,0
2019-12-17,MA,0823,常州建滔,0,0,0,,0
2019-12-17,MA,小计,,0,0,0,283,
2019-12-17,MA,0825,长江国际,0,0,0,,0
2019-12-17,MA,0826,广州中石油,0,0,0,,0
2019-12-17,MA,小计,,0,0,0,297,
2019-12-17,MA,0827,中石化江阴,0,0,0,,0
2019-12-17,MA,0828,长江石化,0,0,0,,0
2019-12-17,MA,0829,扬州石化,0,0,0,,0
2019-12-17,MA,小计,,0,0,0,100,
2019-12-17,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-17,MA,0831,京唐港,0,0,0,,-200
2019-12-17,MA,总计,,0,0,0,820,
2019-12-17,MA,,,0,,,,
2019-12-18,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-18,MA,0803,南通千红,0,0,0,,0
2019-12-18,MA,0806,江阴华西,0,0,0,,0
2019-12-18,MA,0807,江苏海企,0,0,0,,0
2019-12-18,MA,小计,,0,0,0,30,
2019-12-18,MA,0809,中原大化,0,0,0,,-200
2019-12-18,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-18,MA,0811,新能凤凰,0,0,0,,-200
2019-12-18,MA,0812,江阴澄利,0,0,0,,0
2019-12-18,MA,小计,,0,0,0,110,
2019-12-18,MA,0814,泉州振戎,0,0,0,,0
2019-12-18,MA,0815,东莞百安,0,0,0,,0
2019-12-18,MA,0817,广州碧辟,0,0,0,,0
2019-12-18,MA,0818,定州天鹭,0,0,0,,-260
2019-12-18,MA,0819,内蒙博源,0,0,0,,-600
2019-12-18,MA,0820,新能能源,0,0,0,,-600
2019-12-18,MA,0821,南通阳鸿,0,0,0,,0
2019-12-18,MA,0822,常州新润,0,0,0,,0
2019-12-18,MA,0823,常州建滔,0,0,0,,0
2019-12-18,MA,小计,,0,0,0,283,
2019-12-18,MA,0825,长江国际,0,0,0,,0
2019-12-18,MA,0826,广州中石油,0,0,0,,0
2019-12-18,MA,小计,,0,0,0,297,
2019-12-18,MA,0827,中石化江阴,0,0,0,,0
2019-12-18,MA,0828,长江石化,0,0,0,,0
2019-12-18,MA,0829,扬州石化,0,0,0,,0
2019-12-18,MA,小计,,0,0,0,100,
2019-12-18,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-18,MA,0831,京唐港,0,0,0,,-200
2019-12-18,MA,总计,,0,0,0,820,
2019-12-18,MA,,,0,,,,
2019-12-19,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-19,MA,0803,南通千红,0,0,0,,0
2019-12-19,MA,0806,江阴华西,0,0,0,,0
2019-12-19,MA,0807,江苏海企,0,0,0,,0
2019-12-19,MA,小计,,0,0,0,30,
2019-12-19,MA,0809,中原大化,0,0,0,,-200
2019-12-19,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-19,MA,0811,新能凤凰,0,0,0,,-200
2019-12-19,MA,0812,江阴澄利,0,0,0,,0
2019-12-19,MA,小计,,0,0,0,110,
2019-12-19,MA,0814,泉州振戎,0,0,0,,0
2019-12-19,MA,0815,东莞百安,0,0,0,,0
2019-12-19,MA,0817,广州碧辟,0,0,0,,0
2019-12-19,MA,0818,定州天鹭,0,0,0,,-260
2019-12-19,MA,0819,内蒙博源,0,0,0,,-600
2019-12-19,MA,0820,新能能源,0,0,0,,-600
2019-12-19,MA,0821,南通阳鸿,0,0,0,,0
2019-12-19,MA,0822,常州新润,0,0,0,,0
2019-12-19,MA,0823,常州建滔,0,0,0,,0
2019-12-19,MA,小计,,0,0,0,283,
2019-12-19,MA,0825,长江国际,0,0,0,,0
2019-12-19,MA,0826,广州中石油,0,0,0,,0
2019-12-19,MA,小计,,0,0,0,297,
2019-12-19,MA,0827,中石化江阴,0,0,0,,0
2019-12-19,MA,0828,长江石化,0,0,0,,0
2019-12-19,MA,0829,扬州石化,0,0,0,,0
2019-12-19,MA,小计,,0,0,0,100,
2019-12-19,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-19,MA,0831,京唐港,0,0,0,,-200
2019-12-19,MA,总计,,0,0,0,820,
2019-12-19,MA,,,0,,,,
2019-12-20,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-20,MA,0803,南通千红,0,0,0,,0
2019-12-20,MA,0806,江阴华西,0,0,0,,0
2019-12-20,MA,0807,江苏海企,0,0,0,,0
2019-12-20,MA,小计,,0,0,0,30,
2019-12-20,MA,0809,中原大化,0,0,0,,-200
2019-12-20,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-20,MA,0811,新能凤凰,0,0,0,,-200
2019-12-20,MA,0812,江阴澄利,0,0,0,,0
2019-12-20,MA,小计,,0,0,0,110,
2019-12-20,MA,0814,泉州振戎,0,0,0,,0
2019-12-20,MA,0815,东莞百安,0,0,0,,0
2019-12-20,MA,0817,广州碧辟,0,0,0,,0
2019-12-20,MA,0818,定州天鹭,0,0,0,,-260
2019-12-20,MA,0819,内蒙博源,0,0,0,,-600
2019-12-20,MA,0820,新能能源,0,0,0,,-600
2019-12-20,MA,0821,南通阳鸿,0,0,0,,0
2019-12-20,MA,0822,常州新润,0,0,0,,0
2019-12-20,MA,0823,常州建滔,0,0,0,,0
2019-12-20,MA,小计,,0,0,0,283,
2019-12-20,MA,0825,长江国际,0,0,0,,0
2019-12-20,MA,0826,广州中石油,0,0,0,,0
2019-12-20,MA,小计,,0,0,0,297,
2019-12-20,MA,0827,中石化江阴,0,0,0,,0
2019-12-20,MA,0828,长江石化,0,0,0,,0
2019-12-20,MA,0829,扬州石化,0,0,0,,0
2019-12-20,MA,小计,,0,0,0,100,
2019-12-20,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-20,MA,0831,京唐港,0,0,0,,-200
2019-12-20,MA,总计,,0,0,0,820,
2019-12-20,MA,,,0,,,,
2019-12-23,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-23,MA,0803,南通千红,0,0,0,,0
2019-12-23,MA,0806,江阴华西,0,0,0,,0
2019-12-23,MA,0807,江苏海企,0,0,0,,0
2019-12-23,MA,小计,,0,0,0,30,
2019-12-23,MA,0809,中原大化,0,0,0,,-200
2019-12-23,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-23,MA,0811,新能凤凰,0,0,0,,-200
2019-12-23,MA,0812,江阴澄利,0,0,0,,0
2019-12-23,MA,小计,,0,0,0,110,
2019-12-23,MA,0814,泉州振戎,0,0,0,,0
2019-12-23,MA,0815,东莞百安,0,0,0,,0
2019-12-23,MA,0817,广州碧辟,0,0,0,,0
2019-12-23,MA,0818,定州天鹭,0,0,0,,-260
2019-12-23,MA,0819,内蒙博源,0,0,0,,-600
2019-12-23,MA,0820,新能能源,0,0,0,,-600
2019-12-23,MA,0821,南通阳鸿,0,0,0,,0
2019-12-23,MA,0822,常州新润,0,0,0,,0
2019-12-23,MA,0823,常州建滔,0,0,0,,0
2019-12-23,MA,小计,,0,0,0,283,
2019-12-23,MA,0825,长江国际,0,0,0,,0
2019-12-23,MA,0826,广州中石油,0,0,0,,0
2019-12-23,MA,小计,,0,0,0,297,
2019-12-23,MA,0827,中石化江阴,0,0,0,,0
2019-12-23,MA,0828,长江石化,0,0,0,,0
2019-12-23,MA,0829,扬州石化,0,0,0,,0
2019-12-23,MA,小计,,0,0,0,100,
2019-12-23,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-23,MA,0831,京唐港,0,0,0,,-200
2019-12-23,MA,总计,,0,0,0,820,
2019-12-23,MA,,,0,,,,
2019-12-24,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-24,MA,0803,南通千红,0,0,0,,0
2019-12-24,MA,0806,江阴华西,0,0,0,,0
2019-12-24,MA,0807,江苏海企,0,0,0,,0
2019-12-24,MA,小计,,0,0,0,30,
2019-12-24,MA,0809,中原大化,0,0,0,,-200
2019-12-24,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-24,MA,0811,新能凤凰,0,0,0,,-200
2019-12-24,MA,0812,江阴澄利,0,0,0,,0
2019-12-24,MA,小计,,0,0,0,110,
2019-12-24,MA,0814,泉州振戎,0,0,0,,0
2019-12-24,MA,0815,东莞百安,0,0,0,,0
2019-12-24,MA,0817,广州碧辟,0,0,0,,0
2019-12-24,MA,0818,定州天鹭,0,0,0,,-260
2019-12-24,MA,0819,内蒙博源,0,0,0,,-600
2019-12-24,MA,0820,新能能源,0,0,0,,-600
2019-12-24,MA,0821,南通阳鸿,0,0,0,,0
2019-12-24,MA,0822,常州新润,0,0,0,,0
2019-12-24,MA,0823,常州建滔,0,0,0,,0
2019-12-24,MA,小计,,0,0,0,283,
2019-12-24,MA,0825,长江国际,0,0,0,,0
2019-12-24,MA,0826,广州中石油,0,0,0,,0
2019-12-24,MA,小计,,0,0,0,297,
2019-12-24,MA,0827,中石化江阴,0,0,0,,0
2019-12-24,MA,0828,长江石化,0,0,0,,0
2019-12-24,MA,0829,扬州石化,0,0,0,,0
2019-12-24,MA,小计,,0,0,0,100,
2019-12-24,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-24,MA,0831,京唐港,0,0,0,,-200
2019-12-24,MA,总计,,0,0,0,820,
2019-12-24,MA,,,0,,,,
2019-12-25,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-25,MA,0803,南通千红,0,0,0,,0
2019-12-25,MA,0806,江阴华西,0,0,0,,0
2019-12-25,MA,0807,江苏海企,0,0,0,,0
2019-12-25,MA,小计,,0,0,0,30,
2019-12-25,MA,0809,中原大化,0,0,0,,-200
2019-12-25,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-25,MA,0811,新能凤凰,0,0,0,,-200
2019-12-25,MA,0812,江阴澄利,0,0,0,,0
2019-12-25,MA,小计,,0,0,0,110,
2019-12-25,MA,0814,泉州振戎,0,0,0,,0
2019-12-25,MA,0815,东莞百安,0,0,0,,0
2019-12-25,MA,0817,广州碧辟,0,0,0,,0
2019-12-25,MA,0818,定州天鹭,0,0,0,,-260
2019-12-25,MA,0819,内蒙博源,0,0,0,,-600
2019-12-25,MA,0820,新能能源,0,0,0,,-600
2019-12-25,MA,0821,南通阳鸿,0,0,0,,0
2019-12-25,MA,0822,常州新润,0,0,0,,0
2019-12-25,MA,0823,常州建滔,0,0,0,,0
2019-12-25,MA,小计,,0,0,0,283,
2019-12-25,MA,0825,长江国际,0,0,0,,0
2019-12-25,MA,0826,广州中石油,0,0,0,,0
2019-12-25,MA,小计,,0,0,0,297,
2019-12-25,MA,0827,中石化江阴,0,0,0,,0
2019-12-25,MA,0828,长江石化,0,0,0,,0
2019-12-25,MA,0829,扬州石化,0,0,0,,0
2019-12-25,MA,小计,,0,0,0,100,
2019-12-25,MA,0830,连云港荣泰,0,0,0,,-180
2019-12-25,MA,0831,京唐港,0,0,0,,-200
2019-12-25,MA,总计,,0,0,0,820,
2019-12-25,MA,,,0,,,,
2019-12-26,MA,0801,太仓阳鸿,0,0,0,,0
2019-12-26,MA,0803,南通千红,0,0,0,,0
2019-12-26,MA,0806,江阴华西,0,0,0,,0
2019-12-26,MA,0807,江苏海企,0,0,0,,0
2019-12-26,MA,小计,,0,0,0,30,
2019-12-26,MA,0809,中原大化,0,0,0,,-200
2019-12-26,MA,0810,兖矿煤化,0,0,0,,-200
2019-12-26,MA,0811,新能凤凰,0,0,0,,-200
2019-12-26,MA,0812,江阴澄利,0,0,0,,0
2019-12-26,MA,小计,,0,0,0,110,
2019-12-26,MA,0814,泉州振戎,0,0,0,,0
2019-12-26,MA,0815,东莞百安,0,0,0,,0
2019-12-26,MA,0817,广州碧辟,0,0,0,,0
2019-12-26,MA,0818,定州天鹭,0,0,0,,-260
