date,dom_basis,dom_basis_1st,dom_basis_2nd,basis_factor,basis_factor_zscore,basis_factor_zscore_近三周mean
2021-05-14,423.1999999999998,279.0,221.0,267.40000000000003,8.326783450310415,1.5717138215846826
2021-05-21,127.80000000000018,-295.39999999999964,-574.3999999999996,-351.19999999999965,-10.870855473103369,4.3796710957367715
2021-05-28,-99.59999999999992,-227.4000000000001,67.99999999999955,-168.32000000000016,-5.195355624551954,-0.4848066105602952
2021-06-04,-65.19999999999982,34.40000000000009,261.8000000000002,79.88000000000011,2.507285792828111,-2.5798092157816366
2021-06-11,-65.80000000000018,-0.6000000000003638,-35.000000000000455,-7.480000000000382,-0.20384536842219322,-4.519641768275739
2021-06-18,-124.19999999999982,-58.39999999999964,-57.79999999999927,-58.27999999999957,-1.7803731041308983,-0.9639717333820127
2021-06-25,46.80000000000018,171.0,229.39999999999964,182.67999999999995,5.697582076900105,0.17435577342500594
2021-07-02,21.39999999999964,-25.400000000000546,-196.4000000000005,-59.60000000000055,-1.8213379980509194,1.2377878681156704
2021-07-09,69.19999999999982,47.80000000000018,73.20000000000073,52.88000000000029,1.6693675081010357,0.6986236582394283
2021-07-16,196.0,126.80000000000018,79.0,117.24000000000017,3.6667164268060297,1.8485371956500731
2021-07-23,120.19999999999982,-75.80000000000018,-202.6000000000004,-101.16000000000022,-3.111111476319705,1.171581978952048
2021-07-30,-135.4000000000001,-255.5999999999999,-179.79999999999973,-240.43999999999988,-7.433528465089616,0.7416574861957863
2021-08-06,-275.5999999999999,-140.19999999999982,115.40000000000008,-89.07999999999984,-2.7362206289306883,-2.292641171534431
2021-08-13,-221.5999999999999,54.0,194.19999999999985,82.03999999999998,2.574319255606274,-4.42695352344667
2021-08-20,-328.5999999999999,-107.0,-161.0,-117.8,-3.6275174117959437,-2.5318099461380106
2021-08-27,-317.5999999999999,11.0,118.0,32.400000000000006,1.0337909721302632,-1.2631395950401199
2021-09-03,-340.5999999999999,-23.0,-34.0,-25.200000000000003,-0.7537680352875102,-0.006469061353136111
2021-09-10,-385.0,-44.40000000000009,-21.40000000000009,-39.80000000000009,-1.2068645892510457,-1.115831491651064
2021-09-17,-672.0,-287.0,-242.5999999999999,-278.12,-8.602889982442079,-0.3089472174694315
2021-09-24,-650.0,22.0,309.0,79.4,2.4923894677662934,-3.521174202326879
2021-10-01,-651.6000000000004,-1.6000000000003638,-23.600000000000364,-6.000000000000364,-0.1579150328149304,-2.4391217013089443
2021-10-08,-417.5999999999999,234.00000000000043,235.6000000000008,234.3200000000005,7.300178381467028,-2.089471849163573
2021-10-15,-268.5999999999999,149.0,-85.00000000000045,102.1999999999999,3.199964908202492,3.211550938806129
2021-10-22,-218.5999999999999,50.0,-99.0,20.2,0.655176043475804,3.4474094189515285
2021-10-29,-454.8000000000002,-236.20000000000027,-286.2000000000003,-246.2000000000003,-7.612284365831406,3.718439777715107
2021-11-05,-550.2000000000003,-95.40000000000008,140.80000000000018,-48.160000000000025,-1.4663089174109842,-1.2523811380510377
2021-11-12,-324.4000000000001,225.80000000000013,321.2000000000003,244.88000000000017,7.6278975328269425,-2.8078057465888633
2021-11-19,-264.5999999999999,59.80000000000018,-166.0,14.640000000000144,0.48262694484312074,-0.48356525013848345
2021-11-26,-169.0,95.59999999999992,35.79999999999973,83.63999999999989,2.6239736724789866,2.214738520086359
2021-12-03,-39.40000000000009,129.5999999999999,34.0,110.47999999999992,3.4569265155187976,3.5781660500496826
2021-12-10,-123.40000000000008,-84.0,-213.5999999999999,-109.92,-3.382969408697818,2.187842377613634
2021-12-17,-221.4000000000001,-98.0,-14.0,-81.2,-2.4916726258325674,0.8993102597666546
2021-12-24,-194.5999999999999,26.800000000000185,124.80000000000018,46.40000000000019,1.4682671197665331,-0.8059051730038634
2021-12-31,-212.5999999999999,-18.0,-44.80000000000018,-23.360000000000035,-0.6966654558838878,-1.4687916382546184
2022-01-07,-12.400000000000093,200.19999999999985,218.19999999999985,203.79999999999984,6.353020379619951,-0.5733569873166416
2022-01-14,210.4000000000001,222.80000000000013,22.600000000000364,182.7600000000002,5.700064797743748,2.3748740145008647
2022-01-21,313.20000000000005,102.79999999999995,-120.00000000000024,58.23999999999992,1.8357098046246225,3.7854732404932694
2022-01-28,173.20000000000005,-140.0,-242.79999999999995,-160.56,-4.954531702719277,4.62959832732944
2022-02-11,290.1999999999998,116.99999999999976,256.9999999999998,144.99999999999977,4.528220559547639,0.8604142998830303
2022-02-18,7.799999999999727,-282.4000000000001,-399.3999999999999,-305.80000000000007,-9.461911394340067,0.46979955381766053
2022-02-25,-185.4000000000001,-193.19999999999985,89.20000000000027,-136.71999999999983,-4.214680891315805,-3.2960741791705694
2022-03-04,-263.1999999999998,-77.79999999999973,115.40000000000008,-39.15999999999977,-1.1870028225019493,-3.049457242036079
2022-03-11,-110.20000000000029,152.99999999999957,230.79999999999927,168.55999999999952,5.259381847998373,-4.954531702719275
2022-03-18,-58.200000000000045,52.00000000000023,-100.99999999999932,21.40000000000032,0.692416856130351,-0.04743395527312799
2022-03-25,122.59999999999992,180.79999999999995,128.79999999999973,170.39999999999992,5.316484427402009,1.5882652938755906
2022-04-01,192.20000000000005,69.60000000000014,-111.19999999999982,33.44000000000015,1.066066343097533,3.7560943771769097
2022-04-08,92.79999999999995,-99.40000000000008,-169.00000000000023,-113.3200000000001,-3.4884850445523425,2.3583225422099634
2022-04-15,119.79999999999995,27.0,126.40000000000008,46.88000000000002,1.4831634448283426,0.9646885753157323
2022-04-22,124.20000000000005,4.400000000000091,-22.59999999999991,-0.999999999999909,-0.0027449800876790382,-0.31308508554215647
2022-04-29,-79.59999999999991,-203.79999999999995,-208.20000000000005,-204.68,-6.323752247984419,-0.6693555266038937
2022-05-06,-43.0,36.59999999999991,240.39999999999984,77.3599999999999,2.429080086253577,-1.6144445944145858
2022-05-13,-76.59999999999991,-33.59999999999991,-70.19999999999982,-40.91999999999989,-1.2416226810619406,-1.2991390472728408
2022-05-20,-72.0,4.599999999999909,38.19999999999982,11.319999999999892,0.37959402983222734,-1.7120982809309282
2022-05-27,-89.59999999999991,-17.59999999999991,-22.19999999999981,-18.51999999999989,-0.5464608448439177,0.5223504783412872
2022-06-03,-34.40000000000009,55.19999999999982,72.79999999999973,58.7199999999998,1.8506061296864338,-0.4694964986912111
2022-06-10,72.40000000000009,106.80000000000018,51.60000000000037,95.76000000000025,3.000105880289821,0.5612464382249137
2022-06-17,9.400000000000093,-63.0,-169.80000000000018,-84.36000000000004,-2.5897400991561828,1.434750388377445
2022-06-24,48.200000000000045,38.79999999999996,101.79999999999995,51.39999999999996,1.6234371724937635,0.7536573036066899
