date,zscore,近五周mean,zscore_minus_近五周mean,basis_factor
2022-02-25,-1.4660868119869432,2.6531863567321343,-4.119273168719078,-2.527361354679797
2022-03-04,-2.2998870319014584,1.8048107088088272,-4.104697740710286,-3.0218113154249893
2022-03-11,-0.6601513809127579,0.5693288405344619,-1.2294802214472198,-0.8878829171265428
2022-03-18,-0.1028556041061366,-0.0381235561847532,-0.0647320479213833,-0.08760618163223528
2022-03-25,1.8348189429445685,-0.784899897105622,2.61971884005019,2.148778901786817
2022-04-01,2.5807379057472746,-0.5388323771925453,3.11957028293982,2.796270856624293
2022-04-08,1.5154455939284677,0.2705325663542982,1.2449130275741696,1.4072325673867483
2022-04-15,1.8048107088088277,1.0335990915202833,0.7712116172885441,1.3913710722007142
2022-04-22,1.85196650530785,1.5265915094646003,0.3253749958432494,1.2413299015220098
2022-04-29,-0.3322042507150129,1.917555931347398,-2.2497601820624107,-1.099226623253972
2022-05-06,0.0600462383450293,1.4841512926154814,-1.424105054270452,-0.5336142787011633
2022-05-13,-0.3000525712838618,0.9800129591350324,-1.280065530418894,-0.6920577549378747
2022-05-20,-0.2507533294894311,0.6169133260925667,-0.8676666555819978,-0.4975186599264578
2022-05-27,-0.4393765154855165,0.2058005184329149,-0.6451770339184314,-0.5216967228586824
2022-06-03,0.1522143860476614,-0.2524680857257584,0.4046824717734198,0.2532016203379648
2022-06-10,1.296814173796642,-0.1555843583732235,1.4523985321698654,1.3590479171459315
2022-06-17,0.6216289057424692,0.0917692287170989,0.5298596770253702,0.5849212142556296
2022-06-24,1.0374572930520227,0.2761055241223651,0.7613517689296576,0.9270150834030766
2022-07-01,0.6237723510378773,0.533747648630656,0.0900247024072212,0.4102732915856149
2022-07-08,0.1950832919558629,0.7463774219353347,-0.5512941299794718,-0.103467676818271
2022-07-15,-0.0985687135153179,0.7549512031169751,-0.853519916632293,-0.400549194762108
2022-07-22,-0.0985687135153155,0.475874625654583,-0.5744433391698986,-0.28891856377714875
2022-07-29,-0.0149743469943231,0.331835101803026,-0.3468094487973492,-0.14770838771553355
2022-08-05,0.7995348652615043,0.1213487737937569,0.6781860914677473,0.7509953557440014
2022-08-12,0.9259981376906982,0.1565012766384823,0.7694968610522158,0.8633976270353052
2022-08-19,-0.1714458535592574,0.3026842457854494,-0.4741300993447068,-0.29251955187343714
2022-08-26,-0.5808439049825818,0.2881088177766614,-0.8689527227592432,-0.6960874320932463
2022-09-02,-0.8251966686593296,0.1916537794832082,-1.0168504481425378,-0.9018581804526129
2022-09-09,-0.0471260264254742,0.0296093151502069,-0.0767353415756812,-0.058969752485557
2022-09-16,-0.0685604793795749,-0.1397228631871887,0.0711623838076137,-0.01267133410469946
2022-09-23,-0.1114293852877764,-0.3386345866012433,0.2272052013134669,0.024024449352720925
2022-09-30,0.10934548013946,-0.3266312929469471,0.4359767730864072,0.2399979973182389
2022-10-14,0.199370182546684,-0.1885934159225388,0.3879635984692228,0.27480754891569953
2022-10-21,-0.4286592890084661,0.0163199543186639,-0.44497924332713,-0.43518727073593166
2022-10-28,-1.048114979381979,-0.0599866981979344,-0.9881282811840446,-1.0241203001028052
2022-11-04,-1.4660868119869432,-0.2558975981984153,-1.210189213788528,-1.3637277727075772
2022-11-11,-0.8573483480904805,-0.5268290835382488,-0.3305192645522318,-0.646616714675181
2022-11-18,-0.2528967747848417,-0.7201678491842368,0.4672710743993951,0.035170364888853056
2022-11-25,-0.0428391358346531,-0.8106212406505419,0.7677821048158887,0.28140936042556364
2022-12-02,-0.1221466117648267,-0.7334572100157792,0.6113105982509525,0.17123627224148497
2022-12-09,1.674060545788813,-0.5482635364923489,2.222324082281162,1.8933659603857524
2022-12-16,2.555016562202355,0.0797659350628023,2.4752506271395527,2.523110188177234
2022-12-23,1.8476796147170316,0.7622389171213695,1.085440697595662,1.5427840478684838
2022-12-30,2.6814798346315465,1.1823541950217442,1.4991256396098025,2.208538156622849
2023-01-06,2.5614468980885845,1.727217989114984,0.8342289089736006,1.8705597024425908
2023-01-13,2.115610276643288,2.263936691085666,-0.1483264144423786,1.2100356002090213
2023-01-20,2.7286356311305693,2.3522466372565614,0.3763889938740079,1.7877369762279447
2023-02-03,1.1039040972097356,2.386970451042204,-1.2830663538324685,0.14911591679285396
2023-02-10,0.8552644429421642,2.238215347540745,-1.3829509045985806,-0.04002169607413386
2023-02-17,0.6966494910818217,1.8729722692028687,-1.176322778121047,-0.05253941659932582
2023-02-24,0.9752973794851312,1.500012787801516,-0.5247154083163847,0.37529226436452473
2023-03-03,1.0438876289382544,1.2719502083698848,-0.2280625794316304,0.5351075455903004
2023-03-10,1.584035843381591,0.9350006079314216,0.6490352354501695,1.2100356002090225
2023-03-17,1.978429777737044,1.0310269571657928,0.947402820571251,1.5660189948707268
2023-03-24,1.8626837317849003,1.2556600241247686,0.6070237076601317,1.360419722134993
2023-03-31,1.7833762558547293,1.4888668722653844,0.2945093835893448,1.1878295069485754
2023-04-07,1.3396830797048431,1.6504826475393035,-0.3107995678344604,0.6794900206891217
2023-04-14,1.4811504692019062,1.7096417376926218,-0.2284912684907156,0.7972937741248575
2023-04-21,2.6000289134059646,1.6890646628566848,0.91096425054928,1.9244030482632908
2023-04-28,0.1736488390017622,1.8133844899904688,-1.6397356509887064,-0.5517049569944252
2023-05-05,-1.787603606298454,1.4755775114338414,-3.263181117732296,-2.3778346108719908
2023-05-12,-2.364190390763763,0.7613815390032048,-3.125571929766968,-2.668743006365045
2023-05-19,-2.790736004550366,0.0206068449094835,-2.8113428494598502,-2.7989787425141595
2023-05-26,-3.6202493338740656,-0.833770449840971,-2.7864788840330945,-3.286741153937677
2023-06-02,-1.8454766292745264,-2.077826099296977,0.2323494700224504,-1.0143461895557355
2023-06-09,-1.4146441248970996,-2.481651192952235,1.0670070680551351,-0.42198364771620567
2023-06-16,-0.4650978590304383,-2.407059296671964,1.9419614376415255,0.49772585963834726
2023-06-23,-2.019095698202741,-2.0272407903253,0.0081450921225583,-1.2081993820726211
2023-06-30,-1.5261032802584242,-1.8729127290557737,0.3468094487973496,-0.7769381886361146
2023-07-07,-0.2100278688766378,-1.4540835183326457,1.2440556494560078,0.37160553845642047
2023-07-14,0.1822226201834044,-1.126993766253068,1.3092163864364723,0.6330201266846316
2023-07-21,0.9388588094631588,-0.8076204172369673,1.746479226700126,1.2619069763579458
2023-07-28,0.3236900096804672,-0.5268290835382479,0.8505190932187151,0.5344216430957663
2023-08-04,1.7169294516970144,-0.0582719419616061,1.7752013936586204,1.7402382284816569
2023-08-11,-1.8326159575020635,0.5903346044294816,-2.422950561931545,-2.0687497992738564
2023-08-18,-2.5613873579414883,0.2658169867043964,-2.8272043446458848,-2.6677141526232466
2023-08-25,-1.538963952030885,-0.282905008920582,-1.256058943110303,-1.4258019484626523
2023-09-01,0.0321814495046993,-0.7784695612193909,0.8106510107240903,0.34356927399245574
2023-09-08,-0.6215693655953728,-0.8367712732545444,0.2152019076591715,-0.28686085629355507
2023-09-15,-0.7330285209566973,-1.304471036713022,0.5714425157563245,-0.21124010627148856
2023-09-22,-0.8809262463399918,-1.0845535494039484,0.2036273030639566,-0.44710482657841244
2023-09-29,-1.4060703437154598,-0.7484613270836494,-0.6576090166318104,-1.106685812882
2023-10-13,-1.3739186642843086,-0.7218826054205643,-0.6520360588637444,-1.085165622116083
2023-10-20,-1.5946935297115474,-1.003102628178366,-0.5915909015331815,-1.193452478440201
2023-10-27,-1.9740833469991288,-1.1977274610016009,-0.7763558859975279,-1.4949923625984884
2023-11-03,-1.148856908266251,-1.4459384262100872,0.2970815179438362,-0.570481537782216
2023-11-10,-0.1371507288326982,-1.499524558595339,1.3623738297626409,0.4626590946054374
2023-11-17,-0.1264335023556479,-1.2457406356187866,1.1193071332631386,0.37186275189186674
2023-11-24,0.730944615808381,-0.9962436032330546,1.7271882190414356,1.1294420571016028
2023-12-01,2.497143539226282,-0.5311159741290687,3.028259513355351,2.70958992887791
2023-12-08,2.936549824785347,0.3631294031160134,2.5734204216693337,2.7912980635389415
2023-12-15,1.8691140676711293,1.180210749726333,0.6889033179447965,1.3970297677805963
2023-12-22,2.259221111435764,1.5814637090270989,0.6777574024086652,1.6266356278249243
2023-12-29,2.2892293455715045,2.058594631785381,0.2306347137861233,1.4657914928573519
2024-01-05,3.086590995464052,2.370251577738005,0.7163394177260467,2.1384903643688498
2024-01-12,1.766228693491447,2.48814106898556,-0.7219123754941126,0.7709722658972231
2024-01-19,0.8081086464431441,2.2540768427267794,-1.4459681962836353,-0.09352209064756778
2024-01-26,1.7855197011501374,2.041875758481183,-0.2563560573310455,0.9687693977576642
2024-02-02,1.4382815632937047,1.9471354764240572,-0.5088539131303527,0.6594273727240817
