date,dom_basis,dom_basis_1st,dom_basis_2nd
2019-06-14,-233.32999999999993,161.10999999999967,289.5499999999993
2019-06-21,-7.5600000000004,225.76999999999953,64.65999999999985
2019-06-28,-108.75,-101.1899999999996,-326.9599999999991
2019-07-05,-248.25,-139.5,-38.3100000000004
2019-07-12,-384.0,-135.75,3.75
2019-07-19,-405.25,-21.25,114.5
2019-07-26,-210.25,195.0,216.25
2019-08-02,-59.5,150.75,-44.25
2019-08-09,-42.5,17.0,-133.75
2019-08-16,-41.25,1.25,-15.75
2019-08-23,37.10999999999967,78.35999999999967,77.10999999999967
2019-08-30,-47.779999999999745,-84.88999999999942,-163.2499999999991
2019-09-06,1.5600000000004002,49.340000000000146,134.22999999999956
2019-09-13,32.89000000000033,31.329999999999927,-18.01000000000022
2019-09-20,208.22000000000025,175.32999999999993,144.0
2019-09-27,46.0,-162.22000000000025,-337.5500000000002
2019-10-04,-17.329999999999927,-63.32999999999993,98.89000000000033
2019-10-11,12.670000000000073,30.0,93.32999999999993
2019-10-18,82.22000000000025,69.55000000000018,39.55000000000018
2019-10-25,18.0,-64.22000000000025,-133.77000000000044
2019-11-01,-80.22000000000025,-98.22000000000025,-34.0
2019-11-08,30.890000000000327,111.11000000000058,209.33000000000084
2019-11-15,-51.779999999999745,-82.67000000000007,-193.78000000000065
2019-11-22,-13.109999999999673,38.67000000000007,121.34000000000015
2019-11-29,8.0,21.109999999999673,-17.5600000000004
2019-12-06,8.0,0.0,-21.109999999999673
2019-12-13,96.0,88.0,88.0
2019-12-20,88.0,-8.0,-96.0
2019-12-27,184.4399999999996,96.4399999999996,104.4399999999996
2020-01-03,140.4399999999996,-44.0,-140.4399999999996
2020-01-10,156.89000000000033,16.450000000000728,60.45000000000073
2020-01-17,68.4399999999996,-88.45000000000073,-104.90000000000146
2020-01-24,40.4399999999996,-28.0,60.45000000000073
2020-02-07,-173.32999999999993,-213.76999999999953,-185.76999999999953
2020-02-14,-77.32999999999993,96.0,309.7699999999995
2020-02-21,77.10999999999967,154.4399999999996,58.4399999999996
2020-02-28,248.4399999999996,171.32999999999993,16.890000000000327
2020-03-06,133.5600000000004,-114.8799999999992,-286.2099999999991
2020-03-13,221.32999999999993,87.76999999999953,202.64999999999873
2020-03-20,273.1100000000001,51.7800000000002,-35.98999999999933
2020-03-27,151.32999999999993,-121.7800000000002,-173.5600000000004
2020-04-03,274.2199999999998,122.88999999999987,244.67000000000007
2020-04-10,219.7800000000002,-54.4399999999996,-177.32999999999947
2020-04-17,183.55999999999995,-36.220000000000255,18.219999999999345
2020-04-24,343.25,159.69000000000005,195.9100000000003
2020-05-01,235.5,-107.75,-267.44000000000005
2020-05-08,126.2199999999998,-109.2800000000002,-1.5300000000002
2020-05-15,222.67000000000007,96.45000000000027,205.73000000000047
2020-05-22,234.67000000000007,12.0,-84.45000000000027
2020-05-29,99.55999999999995,-135.11000000000013,-147.11000000000013
2020-06-05,185.55999999999995,86.0,221.11000000000013
2020-06-12,125.32999999999993,-60.23000000000002,-146.23000000000002
2020-06-19,119.55999999999995,-5.769999999999982,54.460000000000036
2020-06-26,36.11000000000013,-83.44999999999982,-77.67999999999984
2020-07-03,62.2199999999998,26.109999999999673,109.55999999999949
2020-07-10,134.7800000000002,72.5600000000004,46.45000000000073
2020-07-17,66.67000000000007,-68.11000000000013,-140.67000000000053
2020-07-24,50.440000000000055,-16.230000000000018,51.88000000000011
2020-07-31,30.670000000000073,-19.769999999999982,-3.5399999999999636
2020-08-07,246.0,215.32999999999993,235.0999999999999
2020-08-14,193.7800000000002,-52.2199999999998,-267.5499999999997
2020-08-21,197.11000000000013,3.3299999999999272,55.54999999999973
2020-08-28,185.88999999999987,-11.220000000000255,-14.550000000000182
2020-09-04,220.32999999999993,34.440000000000055,45.66000000000031
2020-09-11,241.11000000000013,20.7800000000002,-13.659999999999854
2020-09-18,166.67000000000007,-74.44000000000005,-95.22000000000025
2020-09-25,194.88999999999987,28.2199999999998,102.65999999999985
2020-10-02,149.0,-45.88999999999987,-74.10999999999967
2020-10-09,123.0,-26.0,19.889999999999873
2020-10-16,254.2199999999998,131.2199999999998,157.2199999999998
2020-10-23,192.32999999999993,-61.88999999999987,-193.10999999999967
2020-10-30,202.44000000000005,10.110000000000127,72.0
2020-11-06,187.7800000000002,-14.659999999999854,-24.769999999999982
2020-11-13,261.25,73.4699999999998,88.12999999999965
2020-11-20,245.75,-15.5,-88.9699999999998
2020-11-27,312.5,66.75,82.25
2020-12-04,398.0,85.5,18.75
2020-12-11,269.25,-128.75,-214.25
2020-12-18,256.57000000000016,-12.679999999999836,116.07000000000016
2020-12-25,227.7800000000002,-28.789999999999964,-16.110000000000127
2021-01-01,207.7800000000002,-20.0,8.789999999999964
2021-01-08,338.0,130.2199999999998,150.2199999999998
2021-01-15,244.7800000000002,-93.2199999999998,-223.4399999999996
2021-01-22,142.88999999999987,-101.89000000000033,-8.670000000000528
2021-01-29,234.88999999999987,92.0,193.89000000000033
2021-02-05,174.75,-60.13999999999987,-152.13999999999987
2021-02-12,139.5,-35.25,24.889999999999873
2021-02-19,219.0,79.5,114.75
2021-02-26,629.0,410.0,330.5
2021-03-05,259.6400000000003,-369.3599999999997,-779.3599999999997
2021-03-12,326.72999999999956,67.08999999999924,436.4499999999989
2021-03-19,98.35999999999967,-228.3699999999999,-295.4599999999991
2021-03-26,79.19999999999982,-19.159999999999854,209.21000000000004
2021-04-02,166.19999999999982,87.0,106.15999999999985
2021-04-09,263.5,97.30000000000018,10.300000000000182
2021-04-16,359.5,96.0,-1.300000000000182
2021-04-23,190.0,-169.5,-265.5
2021-04-30,297.6400000000003,107.64000000000033,277.1400000000003
2021-05-07,44.909999999999854,-252.73000000000047,-360.3700000000008
2021-05-14,231.44999999999982,186.53999999999996,439.27000000000044
2021-05-21,177.8199999999997,-53.63000000000011,-240.17000000000007
2021-05-28,105.27000000000044,-72.54999999999927,-18.919999999999163
2021-06-04,146.55000000000018,41.279999999999745,113.82999999999902
2021-06-11,60.72999999999956,-85.82000000000062,-127.10000000000036
2021-06-18,172.1800000000003,111.45000000000073,197.27000000000135
2021-06-25,429.09000000000015,256.90999999999985,145.45999999999913
2021-07-02,136.0,-293.09000000000015,-550.0
2021-07-09,380.72999999999956,244.72999999999956,537.8199999999997
2021-07-16,153.09000000000015,-227.63999999999942,-472.369999999999
2021-07-23,307.09000000000015,154.0,381.6399999999994
2021-07-30,132.90999999999985,-174.1800000000003,-328.1800000000003
2021-08-06,245.44999999999982,112.53999999999996,286.72000000000025
2021-08-13,-21.449999999999818,-266.89999999999964,-379.4399999999996
2021-08-20,171.27000000000044,192.72000000000025,459.6199999999999
2021-08-27,76.55000000000018,-94.72000000000025,-287.4400000000005
2021-09-03,160.1800000000003,83.63000000000011,178.35000000000036
2021-09-10,160.35999999999967,0.17999999999938154,-83.45000000000073
2021-09-17,162.72999999999956,2.369999999999891,2.1900000000005093
2021-09-24,244.35999999999967,81.63000000000011,79.26000000000022
2021-10-01,176.1800000000003,-68.17999999999938,-149.8099999999995
